Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,id,Ocup_2000,Ocup_2010,Ocup_2018,xcoord,ycoord,NM_MU,CODMU,COD_1,COD_UF,UF,COD_2,ANO,IVS_2000,IVS_INF_00,IVS_CPH_00,IVS_REN_00,2010_ANO,IVS_2010,IVS_INF_10,IVS_CPH_10,IVS_REN_10,fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter,URB_RURAL,Dens_Dom,Dens_hab
,,,,,,"-1","0","-1",,,F207,1,1,0,-35.9823843753926,-8.27524552134451,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F208,1,1,0,-35.9823725027016,-8.2753506369898,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F209,1,1,0,-35.9823578621556,-8.27547191197788,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F210,1,1,0,-35.9823458122782,-8.27558018039023,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F525,1,1,0,-35.9816262064423,-8.27579656656428,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F528,1,1,0,-35.9816934011583,-8.2751264513427,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F529,1,1,0,-35.9817458314302,-8.2747557004117,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F530,1,1,0,-35.9817771643252,-8.27470604363162,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F531,1,1,0,-35.9818208279483,-8.27458193885372,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F535,1,1,0,-35.9817988790994,-8.27432907825937,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F196,1,1,0,-35.9825109992563,-8.2743230714977,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F197,1,1,0,-35.9825051853021,-8.27436653112031,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F197,1,1,0,-35.9824909573603,-8.274401022993,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F198,1,1,0,-35.9824682676917,-8.27442596533411,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F199,1,1,0,-35.9824544011397,-8.27447370396763,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F200,1,1,0,-35.982474353985,-8.27455844120716,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F201,1,1,0,-35.9824625687142,-8.27465496598133,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F202,1,1,0,-35.9824514958289,-8.274736335958,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F203,1,1,0,-35.982431589074,-8.27488410619042,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F204,1,1,0,-35.9824233913968,-8.27495413548724,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F205,1,1,0,-35.9824086196712,-8.27502883329925,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F206,1,1,0,-35.9823960976308,-8.27513428722665,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F207,1,1,0,-35.9823843762386,-8.27524552132899,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F208,1,1,0,-35.9823725035475,-8.27535063697429,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F209,1,1,0,-35.9823578630015,-8.27547191196237,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F210,1,1,0,-35.9823458131241,-8.27558018037472,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2574,200ME69580N103550,1KME6958N10354,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,138,182,320,80,40074.9571533203,800.817221657641,1,0.002,0.007985036609665
,,,,,,"-1","0","-1",,,F183,1,1,0,-35.9824679633826,-8.27288195042873,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F184,1,1,0,-35.9825124232026,-8.27304906601708,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F188,1,1,0,-35.9825691416115,-8.2735928587327,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F189,1,1,0,-35.9825551778653,-8.27367195158199,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F190,1,1,0,-35.9825480702575,-8.27374829694285,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F191,1,1,0,-35.9825411983084,-8.27383112041196,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F192,1,1,0,-35.9825610863639,-8.27393962113775,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F193,1,1,0,-35.9825509150518,-8.27402787712821,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F194,1,1,0,-35.9825405290188,-8.2741133052911,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F195,1,1,0,-35.9825304228202,-8.27419497356786,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F539,1,1,0,-35.981871753573,-8.27347222566222,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F540,1,1,0,-35.9818566354204,-8.27333769416025,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F1001,1,1,0,-35.9818256313345,-8.27319126559094,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F1002,1,1,0,-35.9818256313345,-8.27319126559094,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F183,1,1,0,-35.9824679642287,-8.27288195041322,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F184,1,1,0,-35.9825124240488,-8.27304906600156,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F188,1,1,0,-35.9825691424577,-8.27359285871719,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F189,1,1,0,-35.9825551787115,-8.27367195156648,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F190,1,1,0,-35.9825480711038,-8.27374829692733,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F191,1,1,0,-35.9825411991546,-8.27383112039644,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F192,1,1,0,-35.9825610872101,-8.27393962112224,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F193,1,1,0,-35.982550915898,-8.2740278771127,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F194,1,1,0,-35.9825405298651,-8.27411330527557,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F195,1,1,0,-35.9825304236665,-8.27419497355232,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2579,200ME69580N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,129,160,289,74,40074.9681396484,800.817311738315,1,0.002,0.007211484211115
,,,,,,"-1","0","-1",,,F542,1,1,0,-35.9817171549163,-8.27286319483526,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2580,200ME69582N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,260,340,600,167,40074.8201904297,800.815836193707,1,0.004,0.014971994812426
,,,,,,"-1","0","-1",,,F543,1,1,0,-35.9816492735796,-8.27272504505201,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2580,200ME69582N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,260,340,600,167,40074.8201904297,800.815836193707,1,0.004,0.014971994812426
,,,,,,"-1","0","-1",,,F544,1,1,0,-35.9815982897039,-8.27264898379458,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2580,200ME69582N103552,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,260,340,600,167,40074.8201904297,800.815836193707,1,0.004,0.014971994812426
,,,,,,"-1","0","-1",,,F545,1,1,0,-35.9815019717302,-8.27243184134349,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F546,1,1,0,-35.9815294982196,-8.27240112861759,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F547,1,1,0,-35.9815621417943,-8.27237167924983,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F548,1,1,0,-35.9815878965631,-8.27231357048537,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F549,1,1,0,-35.9815562951416,-8.27225573909289,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F550,1,1,0,-35.9815285980848,-8.2722106970932,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F551,1,1,0,-35.9814404805171,-8.27207545778587,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F552,1,1,0,-35.9813666780401,-8.27197188521487,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F553,1,1,0,-35.9813287064642,-8.27193962418647,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
,,,,,,"-1","0","-1",,,F554,1,1,0,-35.9813265954816,-8.27189846880615,CARUARU,2604106,260410,26,Pernambuco,2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2585,200ME69582N103554,1KME6958N10355,5KME6955N10355,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,315,396,711,200,40074.8399658203,800.816006459521,1,0.005,0.017741805097822
