id,Ocup_2000,Ocup_2010,Ocup_2018,xcoord,ycoord,NM_MU,CODMU,COD_1,COD_UF,UF,COD_2,ANO,IVS_2000,IVS_INF_00,IVS_CPH_00,IVS_REN_00,2010_ANO,IVS_2010,IVS_INF_10,IVS_CPH_10,IVS_REN_10,fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter
F938,"1","1","1",-35.990285703942597,-8.308123841109280,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F942,"1","1","1",-35.990351469237098,-8.308421715213189,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F943,"1","1","1",-35.990364859991402,-8.308483222703019,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F944,"1","1","1",-35.990376456108102,-8.308532377515670,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F945,"1","1","1",-35.990385536914701,-8.308572591383321,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F946,"1","1","1",-35.990393463230603,-8.308607274180050,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F947,"1","1","1",-35.990400961354197,-8.308641165218930,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F948,"1","1","1",-35.990411887328200,-8.308690518917720,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2209,200ME69570N103514,1KME6957N10351,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"2","1","3","1",40075.448852539062500,800.822534023429398
F922,"1","1","0",-35.988146719511803,-8.295826111534961,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2245,200ME69572N103528,1KME6957N10352,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"10","11","21","5",40075.393798828125000,800.821828055011338
F335,"1","1","0",-35.985407487149502,-8.292845212231979,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2252,200ME69576N103530,1KME6957N10352,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"82","87","169","39",40075.130737304687500,800.819178829292014
F336,"1","1","0",-35.985343039130797,-8.292692163907221,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2252,200ME69576N103530,1KME6957N10352,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"82","87","169","39",40075.130737304687500,800.819178829292014
F304,"1","1","0",-35.985771270646403,-8.291762949566440,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2257,200ME69576N103532,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"44","51","95","26",40075.131958007812500,800.819167555171703
F338,"1","1","0",-35.985219503021902,-8.292353928481850,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2257,200ME69576N103532,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"44","51","95","26",40075.131958007812500,800.819167555171703
F343,"1","1","0",-35.984917500347798,-8.291499398785181,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2257,200ME69576N103532,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"44","51","95","26",40075.131958007812500,800.819167555171703
F343,"1","1","0",-35.984860498565098,-8.291341684391369,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2257,200ME69576N103532,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"44","51","95","26",40075.131958007812500,800.819167555171703
F343,"1","1","0",-35.984801055499297,-8.291174299719749,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2257,200ME69576N103532,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"44","51","95","26",40075.131958007812500,800.819167555171703
F297,"1","1","0",-35.985009269952698,-8.289603179738460,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2262,200ME69576N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","97","177","50",40075.140869140625000,800.819235897801946
F345,"1","1","0",-35.984526861296203,-8.290398030534760,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2262,200ME69576N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","97","177","50",40075.140869140625000,800.819235897801946
F346,"1","1","0",-35.984499811071302,-8.290316801828720,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2262,200ME69576N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","97","177","50",40075.140869140625000,800.819235897801946
F347,"1","1","0",-35.984476450169304,-8.290253307362629,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2262,200ME69576N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","97","177","50",40075.140869140625000,800.819235897801946
F348,"1","1","0",-35.984458983610800,-8.290209129020971,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2262,200ME69576N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","97","177","50",40075.140869140625000,800.819235897801946
F349,"1","1","0",-35.984433953079098,-8.290129908859670,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2262,200ME69576N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","97","177","50",40075.140869140625000,800.819235897801946
F350,"1","1","0",-35.984390699884003,-8.290006588758850,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2262,200ME69576N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"80","97","177","50",40075.140869140625000,800.819235897801946
F351,"1","1","0",-35.984267888608699,-8.289662794259369,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2263,200ME69578N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"126","138","264","76",40075.004882812500000,800.817877416840020
F353,"1","1","0",-35.984086905382803,-8.289145709783940,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2263,200ME69578N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"126","138","264","76",40075.004882812500000,800.817877416840020
F354,"1","1","0",-35.984011317130303,-8.288947708247161,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2263,200ME69578N103534,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"126","138","264","76",40075.004882812500000,800.817877416840020
F287,"1","1","0",-35.984578392477999,-8.288385662363570,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2267,200ME69576N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"276","350","626","183",40075.151123046875000,800.819316875004233
F288,"1","1","0",-35.984585160709003,-8.288416349761469,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2267,200ME69576N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"276","350","626","183",40075.151123046875000,800.819316875004233
F287,"1","1","0",-35.984578393328697,-8.288385662347940,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2267,200ME69576N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"276","350","626","183",40075.151123046875000,800.819316875004233
F288,"1","1","0",-35.984585161559700,-8.288416349745830,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2267,200ME69576N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"276","350","626","183",40075.151123046875000,800.819316875004233
F273,"1","1","0",-35.984226671447402,-8.287048070406110,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F274,"1","1","0",-35.984241513563198,-8.287146344409910,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F275,"1","1","0",-35.984276724817001,-8.287311785611349,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F276,"1","1","0",-35.984271052882399,-8.287418052237051,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F277,"1","1","0",-35.984318574692701,-8.287526097871080,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F277,"1","1","0",-35.984344150072097,-8.287632636870709,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F279,"1","1","0",-35.984350525064499,-8.287678397382860,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F282,"1","1","0",-35.984351761935002,-8.287719790420910,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F281,"1","1","0",-35.984358277997302,-8.287766065161200,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F281,"1","1","0",-35.984366169202197,-8.287822549328990,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F356,"1","1","0",-35.983865310680002,-8.288523552557161,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F357,"1","1","0",-35.983824720304703,-8.288373453133611,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F362,"1","1","0",-35.983687497634399,-8.287903927673881,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F366,"1","1","0",-35.983628207275103,-8.287727032675090,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F367,"1","1","0",-35.983623618843197,-8.287693050512230,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F368,"1","1","0",-35.983618076108797,-8.287651398280509,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F369,"1","1","0",-35.983612238089002,-8.287606477369680,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F370,"1","1","0",-35.983606521777901,-8.287562490084920,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F371,"1","1","0",-35.983600764889701,-8.287517302922399,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F372,"1","1","0",-35.983595210245603,-8.287471661592541,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F373,"1","1","0",-35.983590463178203,-8.287428972050360,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F374,"1","1","0",-35.983585034435599,-8.287383384424791,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F375,"1","1","0",-35.983557835877697,-8.287333294012541,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
F376,"1","1","0",-35.983554512953297,-8.287290806751139,CARUARU,"2604106",260410.000000000000000,26.000000000000000,Pernambuco,2604106.000000000000000,2000.000000000000000,0.447000000000000,0.178000000000000,0.640000000000000,0.522000000000000,2010.000000000000000,0.310000000000000,0.105000000000000,0.467000000000000,0.357000000000000,2268,200ME69578N103536,1KME6957N10353,5KME6955N10350,10KME6950N10350,50KME6950N10350,100KME6900N10350,500KME6800N10350,ID_68,"207","228","435","132",40075.015380859375000,800.817958352264782
