"","id","Rodovia","SNV","Km","Lado","Tipo","P_constr","N_Pessoas","UN_ID","Ocup_2000","Ocup_2010","Ocup_2018","UN_ORIG_FI","n","distance","feature_x","feature_y","xcoord","ycoord","zcoord","mvalue"
"300","F1083",NA,NA,NA,NA,NA,NA,NA,"F1547",1,0,0,271,1,52.3346170330295,824404.077630883,9113339.86066615,-36.0573772090998,-8.0108599318672,-999999,0
"301","F1082",NA,NA,NA,NA,NA,NA,NA,"F1547",1,0,0,271,1,56.2501678161135,824411.266736609,9113324.90155808,-36.0573110853583,-8.01099460039052,-999999,0
"302","F1093",NA,NA,NA,NA,NA,NA,NA,"F1543",1,0,0,269,1,61.3945442716506,824402.843731631,9113377.24361768,-36.0573908184777,-8.01052231113907,-999999,0
"303","F1107",NA,NA,NA,NA,NA,NA,NA,"F1532",1,0,0,268,1,56.7137863811797,824381.959461677,9113425.84629415,-36.057583240667,-8.01008460798952,-999999,0
"304","F1133",NA,NA,NA,NA,NA,NA,NA,"F1130",1,0,0,364,1,20.6951589654929,824344.127927149,9113544.7222384,-36.0579338100661,-8.00901318389483,-999999,0
"305","F1138",NA,NA,NA,NA,NA,NA,NA,"F1130",1,0,0,364,1,60.3597945133676,824320.25628616,9113576.40167909,-36.0581522057948,-8.00872855015109,-999999,0
"306","F1334",NA,NA,NA,NA,NA,NA,NA,"F1340",1,0,0,384,1,89.2152575303208,818040.653261877,9118230.94111259,-36.1153588270674,-7.96708158918979,-999999,0
"307","F1333",NA,NA,NA,NA,NA,NA,NA,"F1340",1,0,0,384,1,95.1915320334728,818046.038183879,9118227.612488,-36.1153098172624,-7.96711132032101,-999999,0
"308","F1338",NA,NA,NA,NA,NA,NA,NA,"F1340",1,0,0,384,1,31.6110130081658,817982.908857101,9118238.052112,-36.1158825672915,-7.96702099126906,-999999,0
"309","F1337",NA,NA,NA,NA,NA,NA,NA,"F1340",1,0,0,384,1,37.2548368046514,817989.132062383,9118238.90639225,-36.1158262255375,-7.9670128810819,-999999,0
"310","F1339",NA,NA,NA,NA,NA,NA,NA,"F1340",1,0,0,384,1,17.2371034633455,817969.622868275,9118243.5780889,-36.1160033170112,-7.96697190750254,-999999,0
"311","F1346",NA,NA,NA,NA,NA,NA,NA,"F1343",1,0,0,382,1,49.3142763425406,817799.612759092,9118248.62871352,-36.1175442999478,-7.96693700145748,-999999,0
"312","F1351",NA,NA,NA,NA,NA,NA,NA,"F1354",1,0,0,383,1,69.4959328493785,817771.162705714,9118245.37751412,-36.1178019142525,-7.96696816657289,-999999,0
"313","F1350",NA,NA,NA,NA,NA,NA,NA,"F1343",1,0,0,382,1,71.8326572732305,817776.415534362,9118246.18055836,-36.1177543628759,-7.96696058068017,-999999,0
"314","F1349",NA,NA,NA,NA,NA,NA,NA,"F1343",1,0,0,382,1,66.6938385708527,817781.586383871,9118246.15455239,-36.1177075019848,-7.96696048963294,-999999,0
"315","F1348",NA,NA,NA,NA,NA,NA,NA,"F1343",1,0,0,382,1,61.6902338260293,817786.738548436,9118246.94387616,-36.1176608619846,-7.96695303402804,-999999,0
"316","F1347",NA,NA,NA,NA,NA,NA,NA,"F1343",1,0,0,382,1,52.7833605261219,817795.943354748,9118247.9969341,-36.1175775128431,-7.96694294032806,-999999,0
"317","F1345",NA,NA,NA,NA,NA,NA,NA,"F1343",1,0,0,382,1,45.7502068645623,817803.514665686,9118249.62642219,-36.1175090032171,-7.96692774210277,-999999,0
"318","F1347",NA,NA,NA,NA,NA,NA,NA,"F1343",1,0,0,382,1,56.8947152977955,817791.694029138,9118247.59390263,-36.1176159955657,-7.96694684923744,-999999,0
"319","F1352",NA,NA,NA,NA,NA,NA,NA,"F1354",1,0,0,383,1,34.9789503724193,817734.292900046,9118246.7917969,-36.118136125124,-7.96695771406396,-999999,0
"320","F2046",NA,NA,NA,NA,NA,NA,NA,"F2037",1,0,0,201,1,1090.74639972439,825518.016128356,9107500.32578877,-36.0469002845997,-8.06353886361485,-999999,0
"321","F2146",NA,NA,NA,NA,NA,NA,NA,"F2148",1,0,0,239,1,67.2562604602744,826230.346775069,9105223.24650235,-36.0402940400335,-8.08406196730203,-999999,0
"322","F1829",NA,NA,NA,NA,NA,NA,NA,"F1828",1,0,0,423,1,27.2434271275777,817337.815732856,9121659.87719386,-36.1219441984842,-7.93614856691487,-999999,0
"323","F1625",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,408,1,8.15450960540822,817223.936962686,9121623.51639528,-36.1229738310978,-7.93648419421586,-999999,0
"324","F1859",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,413,1,10.0085713894887,817284.9545,9121705.816,-36.1224260924091,-7.93573686565771,-999999,0
"325","F1842",NA,NA,NA,NA,NA,NA,NA,"F1839
",1,0,0,429,1,89.0417042320099,817504.490495479,9122049.64985493,-36.1204583912364,-7.93261687196037,-999999,0
"326","F1868",NA,NA,NA,NA,NA,NA,NA,"F1446",1,0,0,477,1,123.570495162991,817423.189296369,9118181.18702285,-36.120951266867,-7.96756999326236,-999999,0
"327","F1336",NA,NA,NA,NA,NA,NA,NA,"F1340",1,0,0,384,1,63.4981145804827,818014.2695526,9118231.36493699,-36.1155979478022,-7.96707942498154,-999999,0
"328","F1447",NA,NA,NA,NA,NA,NA,NA,"F1446",1,0,0,477,1,37.1377528188118,817475.222605677,9118258.61335318,-36.1204846208271,-7.96686724093159,-999999,0
"329","F1471",NA,NA,NA,NA,NA,NA,NA,"F1812",1,0,0,359,1,258.78469813614,816672.122231686,9119673.16559176,-36.1278515831585,-7.95413850313105,-999999,0
"330","F1626",NA,NA,NA,NA,NA,NA,NA,"F1612",1,0,0,324,1,11.9616848176491,824867.895709299,9112828.97035266,-36.0531405594467,-8.01544502733145,-999999,0
"331","F1634",NA,NA,NA,NA,NA,NA,NA,"F1633",1,0,0,358,1,8.04983926233213,824879.888770493,9112810.91682062,-36.0530306949332,-8.01560733635189,-999999,0
"332","F1640",NA,NA,NA,NA,NA,NA,NA,"F1621",1,0,0,333,1,18.2720905391931,824904.855155107,9112778.48948123,-36.0528023211581,-8.01589864981826,-999999,0
"333","F1643",NA,NA,NA,NA,NA,NA,NA,"F1624",1,0,0,334,1,10.5735207599729,824910.651974522,9112756.61118156,-36.0527483624833,-8.01609591158786,-999999,0
"334","F1642",NA,NA,NA,NA,NA,NA,NA,"F1624",1,0,0,334,1,12.6541045544762,824903.172819764,9112764.73368704,-36.0528166727129,-8.01602302196864,-999999,0
"335","F1644",NA,NA,NA,NA,NA,NA,NA,"F1624",1,0,0,334,1,6.85208334564108,824905.90100831,9112757.06706383,-36.0527914489766,-8.01609210150935,-999999,0
"336","F1410",NA,NA,NA,NA,NA,NA,NA,"F1401",1,0,0,485,1,110.579918050802,823523.123738772,9113692.95396176,-36.0653838937815,-8.0077271577347,-999999,0
"337","F1011",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,10.1258107377221,826001.264475837,9105597.06468534,-36.0423950944022,-8.08070016243627,-999999,0
"338","F2000",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,6.00344035928264,825997.740992078,9105600.49066979,-36.0424272571502,-8.08066944533809,-999999,0
"339","F2001",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,490,1,7.90168819385082,825990.233785446,9105609.43240418,-36.042495891848,-8.08058916364967,-999999,0
"340","F3072",NA,NA,NA,NA,NA,NA,NA,"F3077",1,1,1,0,1,65.9331595340678,828843.08668642,9044774.71330362,-36.0124560044984,-8.62992359443177,-999999,0
"341","F3071",NA,NA,NA,NA,NA,NA,NA,"F3077",1,1,1,0,1,70.2168856369921,828847.010423453,9044776.51886693,-36.012420518879,-8.62990700740321,-999999,0
"342","F3070",NA,NA,NA,NA,NA,NA,NA,"F3077",1,1,1,0,1,74.3687319450351,828850.815758723,9044778.2487651,-36.0123861025636,-8.62989111222363,-999999,0
"343","F3074",NA,NA,NA,NA,NA,NA,NA,"F3077",1,1,1,0,1,23.1872207945185,828802.077865941,9044747.98392751,-36.0128263230868,-8.6301679389317,-999999,0
"344","F3075",NA,NA,NA,NA,NA,NA,NA,"F3078
",1,1,1,1,1,10.3364899588779,828779.555442034,9044741.46212668,-36.0130302855245,-8.63022844272229,-999999,0
"345","F3105",NA,NA,NA,NA,NA,NA,NA,"F3104",1,1,1,77,1,6.19280948187384,828497.034802397,9043041.00868639,-36.0154737429011,-8.6456084715628,-999999,0
"346","F3145",NA,NA,NA,NA,NA,NA,NA,"F3147
",1,1,1,3,1,114.951750209924,829174.693737355,9044885.7824524,-36.0094540658824,-8.62889685170963,-999999,0
"347","F3148",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,68,1,35.307191332358,828659.962780111,9044657.0524886,-36.0141097782043,-8.63099936434253,-999999,0
"348","F3158",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,68,1,16.5248287635303,828633.32477226,9044644.80140917,-36.0143506898874,-8.63111191071907,-999999,0
"349","F3192",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,51,1,8.87523860022872,828529.018676833,9044493.81874959,-36.0152867093271,-8.63248309843258,-999999,0
"350","F3193",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,51,1,13.1893545696853,828528.152193349,9044488.94466548,-36.0152942278421,-8.63252718688815,-999999,0
"351","F3194",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,75,1,18.297993996835,828527.63998217,9044483.45792903,-36.0152984872389,-8.63257678433741,-999999,0
"352","F3195",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,75,1,19.2147808359686,828527.514545147,9044472.00707931,-36.0152988123597,-8.63268022778908,-999999,0
"353","F3245",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85,1,48.7693770817866,828578.72208239,9041170.0284047,-36.0145990020656,-8.66250307018926,-999999,0
"354","F3254",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,58,1,50.1021830111078,828591.194123019,9041060.21171682,-36.0144779581662,-8.66349414804229,-999999,0
"355","F3255",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,59,1,50.2710675121512,828591.678128324,9041056.27263855,-36.0144732837638,-8.66352969498121,-999999,0
"356","F3256",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,49.9839389159641,828592.25645114,9041051.565957,-36.0144676984639,-8.66357216890742,-999999,0
"357","F3257",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,49.6702645334184,828592.826753167,9041046.92455266,-36.014462190624,-8.66361405375993,-999999,0
"358","F3258",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,49.8013747038921,828593.406340199,9041042.20758229,-36.0144565931088,-8.66365662053309,-999999,0
"359","F3259",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,50.4092105469935,828594.005105863,9041037.33452657,-36.014450810368,-8.66370059584729,-999999,0
"360","F3260",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,51.5053534704645,828594.627329119,9041032.33828084,-36.0144448059054,-8.66374568225878,-999999,0
"361","F3261",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,55.0930377264263,828594.426477406,9041024.61201345,-36.0144460780978,-8.66381548708309,-999999,0
"362","F3262",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,58.0043956598056,828595.227741401,9041018.0065426,-36.0144383336428,-8.66387509675042,-999999,0
"363","F3263",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,51.9769114010817,828595.964210713,9041011.94111476,-36.0144312158626,-8.6639298328626,-999999,0
"364","F3264",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,42.8552091242007,828597.065221282,9041002.75398264,-36.0144205663632,-8.66401274113197,-999999,0
"365","F3265",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,37.4815145085082,828597.798141179,9040997.30352481,-36.0144135246501,-8.66406192253379,-999999,0
"366","F3266",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,32.3690328518204,828598.489809178,9040992.07920511,-36.0144068735204,-8.66410906418027,-999999,0
"367","F3267",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,27.4093468685181,828599.159525013,9040986.95338517,-36.0144004286802,-8.66415531764591,-999999,0
"368","F3268",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,22.1390445338823,828599.879951203,9040981.39574885,-36.0143934927217,-8.66420546806401,-999999,0
"369","F3269",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,17.7190700904149,828600.489818911,9040976.56461985,-36.0143876121564,-8.66424906386326,-999999,0
"370","F3270",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,13.3071779689579,828600.646804089,9040971.64346395,-36.0143858361541,-8.66429350500791,-999999,0
"371","F3271",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,9.46105392917501,828600.89477345,9040966.69423714,-36.0143832322494,-8.66433819325649,-999999,0
"372","F3272",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,32.6885730723951,828604.865294847,9040929.08855728,-36.0143445080779,-8.66467759960766,-999999,0
"373","F3273",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,36.5458744280148,828604.902254449,9040925.04519583,-36.0143438841809,-8.66471412024308,-999999,0
"374","F3274",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,40.5213794733119,828604.906978798,9040920.90816842,-36.0143435462137,-8.66475148924103,-999999,0
"375","F3275",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,45.4314912716951,828604.912767058,9040915.83949425,-36.0143431321353,-8.66479727363064,-999999,0
"376","F3276",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,51.1496769512491,828604.919462407,9040909.97649829,-36.0143426531634,-8.66485023298074,-999999,0
"377","F3277",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,56.9839295054815,828604.926258406,9040904.02536493,-36.0143421669885,-8.66490398845946,-999999,0
"378","F3278",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,63.3984969069551,828604.933701337,9040897.50772451,-36.0143416345299,-8.66496286109059,-999999,0
"379","F3279",NA,NA,NA,NA,NA,NA,NA,"F3271",1,1,1,52,1,71.9965263366176,828604.937977761,9040888.80004122,-36.0143409745965,-8.66504151637286,-999999,0
"380","F3304",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,54,1,224.062832274251,828660.796716953,9040419.9601576,-36.0138004662947,-8.6692725299415,-999999,0
"381","F3305",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,54,1,126.387989885395,828659.670215066,9040525.61004761,-36.0138182327417,-8.6683182862776,-999999,0
"382","F3306",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,54,1,122.056636778125,828659.592567629,9040530.64037856,-36.0138192965963,-8.66827285337217,-999999,0
"383","F3308",NA,NA,NA,NA,NA,NA,NA,"F3297
",1,1,1,4,1,96.4038102530341,828654.112252454,9040750.298864,-36.0138847187486,-8.66628909169772,-999999,0
"384","F3314",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,91,1,39.4248140597588,828645.469771788,9041000.05406912,-36.0139809876606,-8.66403369364278,-999999,0
"385","F3315",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,91,1,43.4720086439939,828645.070091976,9041004.09296891,-36.0139849037962,-8.66399723906602,-999999,0
"386","F3317",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,39.9556395438548,828643.488585877,9041012.04817765,-36.013999827149,-8.66392549277732,-999999,0
"387","F3316",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,44.3788350321856,828643.943966775,9041007.63820318,-36.0139953789302,-8.66396529527911,-999999,0
"388","F3320",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,18.7477017357885,828641.049807471,9041033.2742906,-36.0140234788406,-8.66373393268143,-999999,0
"389","F3318",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,31.5429679609282,828642.449534303,9041020.44199822,-36.0140098577183,-8.66384974604999,-999999,0
"390","F3331",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,55,1,14.3369738521772,828633.163663442,9041097.94122682,-36.0140996764364,-8.6631503628712,-999999,0
"391","F3332",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,62,1,7.81504532080904,828630.113494612,9041113.63047634,-36.0141284828228,-8.66300886001768,-999999,0
"392","F3345",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,82,1,140.64422975405,828585.930720675,9041536.42033285,-36.0145596868467,-8.65919297768238,-999999,0
"393","F3350",NA,NA,NA,NA,NA,NA,NA,"F3120",1,1,1,81,1,68.4730772158572,828592.235178379,9041649.13678527,-36.0145104932601,-8.65817437419066,-999999,0
"394","F3458",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,214.953651451122,828678.467053488,9024741.73840146,-36.0125114263504,-8.8108902789287,-999999,0
"395","F3458",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,225.447973154169,828683.816384276,9024751.62266516,-36.0124635670926,-8.81080060998038,-999999,0
"396","F3460",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,138.218649935379,828722.548503832,9024647.54678354,-36.0121042876889,-8.81173791031134,-999999,0
"397","F3464",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,475.467783347361,828740.63019728,9024995.5925976,-36.0119653576479,-8.80859277400204,-999999,0
"398","F3502",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,65,1,15.2016654201952,827143.471501639,9035598.98738537,-36.0272306434328,-8.71292785349711,-999999,0
"399","F3503",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,65,1,7.83421165683203,827136.282965464,9035593.88178037,-36.0272955410498,-8.71297448314129,-999999,0
"400","F3512",NA,NA,NA,NA,NA,NA,NA,"F3513
",1,1,1,6,1,5.87570040383666,827120.990202004,9035548.48249931,-36.0274311365143,-8.71338566062041,-999999,0
"401","F3514",NA,NA,NA,NA,NA,NA,NA,"F3513
",1,1,1,6,1,5.76887096078757,827118.424042312,9035540.53950273,-36.0274538665463,-8.71345759190145,-999999,0
"402","F3515",NA,NA,NA,NA,NA,NA,NA,"F3513
",1,1,1,6,1,11.8957730814024,827117.709829066,9035533.94305029,-36.0274598795362,-8.71351722827711,-999999,0
"403","F3516",NA,NA,NA,NA,NA,NA,NA,"F3513
",1,1,1,6,1,21.621103585279,827117.243833426,9035524.11372943,-36.0274634081446,-8.71360604945058,-999999,0
"404","F3518",NA,NA,NA,NA,NA,NA,NA,"F3513
",1,1,1,6,1,40.3724765106351,827118.010267652,9035505.37489794,-36.0274551115791,-8.71377526247592,-999999,0
"405","F3519",NA,NA,NA,NA,NA,NA,NA,"F3513
",1,1,1,6,1,51.8439848659003,827118.807382626,9035493.93006965,-36.0274470574043,-8.71387858673355,-999999,0
"406","F3520",NA,NA,NA,NA,NA,NA,NA,"F3513
",1,1,1,6,1,59.7083395367946,827119.877327374,9035486.11756884,-36.027436785717,-8.7139490808602,-999999,0
"407","F3521",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,61.8575370276816,827120.445237981,9035481.07150662,-36.0274312694237,-8.71399462147898,-999999,0
"408","F3522",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,56.8023989838132,827122.724508953,9035475.83466086,-36.0274102025981,-8.71404176382162,-999999,0
"409","F3523",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,52.5580055712569,827123.536487164,9035471.47744827,-36.0274025196852,-8.71408106472869,-999999,0
"410","F3524",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,48.7764579918525,827124.128698873,9035467.58581778,-36.0273968652156,-8.71411617565982,-999999,0
"411","F3525",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,44.8735815183335,827124.942458314,9035463.50625222,-36.0273891859575,-8.71415296845912,-999999,0
"412","F3526",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,41.0634786322958,827125.811114626,9035459.45818133,-36.0273810105548,-8.71418947286566,-999999,0
"413","F3527",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,37.0681458009817,827126.404022789,9035455.21724548,-36.0273753248052,-8.71422773901347,-999999,0
"414","F3528",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,32.9259084431089,827127.185707876,9035450.68840414,-36.0273679046412,-8.71426859238888,-999999,0
"415","F3529",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,28.9532936631722,827127.850276776,9035446.24064458,-36.0273615535274,-8.71430872167682,-999999,0
"416","F3530",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,25.5526462915902,827128.529969613,9035442.22605927,-36.0273550960467,-8.7143449370355,-999999,0
"417","F3531",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,22.4736385230039,827129.260519298,9035438.29339214,-36.0273481827014,-8.71438040881406,-999999,0
"418","F3532",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,99,1,19.1956581956957,827130.042520348,9035433.61085093,-36.0273407486786,-8.71442265053183,-999999,0
"419","F3539",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,611.130974823485,828499.343379435,9023936.7406675,-36.0140796028172,-8.81817461080772,-999999,0
"420","F3590",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,6476.37715262374,826729.706800387,9018344.01132213,-36.0297448257178,-8.86882087014867,-999999,0
"421","F3591",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,6464.32065324815,826729.69764878,9018356.64114633,-36.0297458264807,-8.8687067865581,-999999,0
"422","F3592",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,6451.21946239603,826731.199932744,9018369.89594289,-36.0297331450738,-8.86858694842327,-999999,0
"423","F3593",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,6437.46108479452,826729.603459828,9018384.80935538,-36.0297487285187,-8.86845235204791,-999999,0
"424","F3594",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,6390.046032082,826740.258886672,9018431.15873505,-36.0296553184893,-8.86803291166007,-999999,0
"425","F3538",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,457.414989834457,828614.043420001,9024072.5607198,-36.0130478659583,-8.81693948761008,-999999,0
"426","F3143",NA,NA,NA,NA,NA,NA,NA,"F3143",1,1,1,25,1,14.9497220550157,828741.441538682,9044672.42798909,-36.0133713225962,-8.63085471695311,-999999,0
"427","F3158",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,26,1,7.89055425491239,828624.735362057,9044639.52804034,-36.0144282777662,-8.63116015189127,-999999,0
"428","F3001",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,51,1,5.8528350219031,828529.832359902,9044498.35916574,-36.0152796463595,-8.63244202770526,-999999,0
"429","F3195",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,75,1,17.7026089441511,828527.418616164,9044477.80080942,-36.0153000946372,-8.63262790028302,-999999,0
"430","F3002",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,23.9508955250194,828642.575344066,9041028.03573247,-36.0140092573391,-8.66378114373549,-999999,0
"431","F3003",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,58,1,5.66865097173021,828638.311755841,9041063.15715921,-36.0140504645199,-8.66346419826806,-999999,0
"432","F3004",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,4.76204759481973,828640.342431174,9041047.61602461,-36.0140309228881,-8.66360443554448,-999999,0
"433","F3005",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,8.55930208395531,828640.795698828,9041043.54746237,-36.0140265182218,-8.66364115425951,-999999,0
"434","F3006",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,60,1,14.1333380217828,828641.495812063,9041037.87045761,-36.0140197581227,-8.66369238434245,-999999,0
"435","F3007",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,102,1,332.681376021669,827639.666683091,9034672.58682743,-36.0226595699493,-8.72126068637587,-999999,0
"436","F3348",NA,NA,NA,NA,NA,NA,NA,"F3120",1,1,1,81,1,120.835221713605,828588.15165284,9041584.91114356,-36.0145429830197,-8.65875480755476,-999999,0
"437","F3349",NA,NA,NA,NA,NA,NA,NA,"F3120",1,1,1,81,1,116.509433459256,828588.610546683,9041589.77322771,-36.0145391640584,-8.65871085629182,-999999,0
"438","F3394",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,94,1,132.570507152922,827356.534363319,9035742.83405858,-36.0253066000413,-8.71161334639681,-999999,0
"439","F3008",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,95,1,6.47562585315519,827121.445100434,9035554.71593858,-36.0274274518311,-8.71332932176371,-999999,0
"440","F3009",NA,NA,NA,NA,NA,NA,NA,"F3535",1,1,0,7,1,789.070380989201,828359.297932411,9023795.80541747,-36.0153411400272,-8.81945776834609,-999999,0
"441","F002",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1066,1,2.76357842152123,833225.012247583,9090157.44911695,-35.9758722307758,-8.21968418634689,-999999,0
"442","F003",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1057,1,2.67735353737336,833223.230778739,9090152.6276919,-35.9758880525986,-8.21972785875551,-999999,0
"443","F048",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,992,1,0.156412942248438,833030.566858034,9089664.01257017,-35.9776014244434,-8.22415455861596,-999999,0
"444","F065",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,495,1,1.81109230749534,832876.809085843,9089190.29869812,-35.9789630812208,-8.22844400967582,-999999,0
"445","F121",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,542,1,0.645088929427139,833175.338860367,9086018.70400194,-35.9760385477247,-8.25707191963551,-999999,0
"446","F122",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,544,1,0.428624630566011,833172.6613884,9085997.45241783,-35.9760613637878,-8.25726406365529,-999999,0
"447","F128",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,551,1,0.900638428198263,833152.040932726,9085817.23071595,-35.9762359415657,-8.25889337696247,-999999,0
"448","F129",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,552,1,0.906907305234816,833150.407738949,9085802.1723324,-35.9762497145705,-8.25902950773106,-999999,0
"449","F130",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,553,1,0.88763573708666,833149.165145347,9085791.14097174,-35.9762602228564,-8.25912923658074,-999999,0
"450","F131",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,554,1,1.01143763046115,833142.828906938,9085734.36038416,-35.9763137702636,-8.25964255655767,-999999,0
"451","F132",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,555,1,0.897331741274528,833141.635923836,9085721.91178571,-35.9763237311578,-8.25975508358922,-999999,0
"452","F133",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,557,1,1.16181640637057,833140.048277527,9085704.92580762,-35.9763369584695,-8.25990862275676,-999999,0
"453","F137",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,612,1,12.6430933343142,833120.798949699,9085532.28794144,-35.9764996236846,-8.26146933957953,-999999,0
"454","F137",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,562,1,1.10130116244552,833118.252830388,9085507.73063404,-35.9765210208942,-8.26169133452584,-999999,0
"455","F138",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,615,1,12.7208110427126,833115.598550679,9085483.16955036,-35.9765433985832,-8.2619133710031,-999999,0
