"","xcoord","Name","description","timestamp","begin","end","altitudeMode","tessellate","extrude","visibility","drawOrder","icon","id.x","Ocup_2000.x","Ocup_2010.x","Ocup_2018.x","ycoord.x","NM_MU.x","CODMU.x","COD_1.x","COD_UF.x","UF.x","COD_2.x","ANO.x","IVS_2000.x","IVS_INF_00.x","IVS_CPH_00.x","IVS_REN_00.x","X2010_ANO","IVS_2010.x","IVS_INF_10.x","IVS_CPH_10.x","IVS_REN_10.x","fid","ID_UNICO","nome_1KM","nome_5KM","nome_10KM","nome_50KM","nome_100KM","nome_500KM","QUADRANTE","MASC","FEM","POP","DOM_OCU","area","perimeter","URB_RURAL","Dens_Dom","Dens_hab","id.y","Ocup_2000.y","Ocup_2010.y","Ocup_2018.y","ycoord.y","NM_MU.y","CODMU.y","COD_1.y","COD_UF.y","UF.y","COD_2.y","ANO.y","IVS_2000.y","IVS_INF_00.y","IVS_CPH_00.y","IVS_REN_00.y","2010_ANO","IVS_2010.y","IVS_INF_10.y","IVS_CPH_10.y","IVS_REN_10.y"
"465",-35.9844764501693,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F347",1,1,0,-8.29025330736263,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2262,"200ME69576N103534","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",80,97,177,50,40075.1408691406,800.819235897802,1,0.001,0.004416703127207,"F347",1,1,0,-8.29025330736263,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"466",-35.9844751177786,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F2654",1,1,1,-8.34715013467943,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,7094,"1KME6957N10346","1KME6957N10346","5KME6955N10345","10KME6950N10340","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",4,6,10,3,1001873.8807373,4004.09058367795,0,0,9.981296241e-06,"F2654",1,1,1,-8.34715013467943,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"467",-35.9844589836108,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F348",1,1,0,-8.29020912902097,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2262,"200ME69576N103534","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",80,97,177,50,40075.1408691406,800.819235897802,1,0.001,0.004416703127207,"F348",1,1,0,-8.29020912902097,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"468",-35.9844339530791,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F349",1,1,0,-8.29012990885967,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2262,"200ME69576N103534","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",80,97,177,50,40075.1408691406,800.819235897802,1,0.001,0.004416703127207,"F349",1,1,0,-8.29012990885967,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"469",-35.984390699884,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F350",1,1,0,-8.29000658875885,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2262,"200ME69576N103534","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",80,97,177,50,40075.1408691406,800.819235897802,1,0.001,0.004416703127207,"F350",1,1,0,-8.29000658875885,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"470",-35.9843661700524,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F281",1,1,0,-8.28782254931337,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F281",1,1,0,-8.28782254931337,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"471",-35.9843661692022,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F281",1,1,0,-8.28782254932899,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F281",1,1,0,-8.28782254932899,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"472",-35.9843582788475,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F281",1,1,0,-8.28776606514559,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F281",1,1,0,-8.28776606514559,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"473",-35.9843582779973,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F281",1,1,0,-8.2877660651612,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F281",1,1,0,-8.2877660651612,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"474",-35.9843517627852,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F282",1,1,0,-8.28771979040529,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F282",1,1,0,-8.28771979040529,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"475",-35.984351761935,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F282",1,1,0,-8.28771979042091,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F282",1,1,0,-8.28771979042091,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"476",-35.9843505259147,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F279",1,1,0,-8.28767839736724,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F279",1,1,0,-8.28767839736724,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"477",-35.9843505250645,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F279",1,1,0,-8.28767839738286,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F279",1,1,0,-8.28767839738286,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"478",-35.9843441509223,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F277",1,1,0,-8.2876326368551,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F277",1,1,0,-8.2876326368551,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"479",-35.9843441500721,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F277",1,1,0,-8.28763263687071,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F277",1,1,0,-8.28763263687071,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"480",-35.9843429848262,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F2653",1,1,1,-8.34682043580931,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,7094,"1KME6957N10346","1KME6957N10346","5KME6955N10345","10KME6950N10340","50KME6950N10300","100KME6900N10250","500KME6800N9850","ID_58",4,6,10,3,1001873.8807373,4004.09058367795,0,0,9.981296241e-06,"F2653",1,1,1,-8.34682043580931,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"481",-35.9843185755429,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F277",1,1,0,-8.28752609785547,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F277",1,1,0,-8.28752609785547,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"482",-35.9843185746927,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F277",1,1,0,-8.28752609787108,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F277",1,1,0,-8.28752609787108,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"483",-35.984276725667,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F275",1,1,0,-8.28731178559574,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F275",1,1,0,-8.28731178559574,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"484",-35.984276724817,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F275",1,1,0,-8.28731178561135,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F275",1,1,0,-8.28731178561135,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"485",-35.9842710537325,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F276",1,1,0,-8.28741805222144,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F276",1,1,0,-8.28741805222144,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"486",-35.9842710528824,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F276",1,1,0,-8.28741805223705,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F276",1,1,0,-8.28741805223705,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"487",-35.9842678886087,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F351",1,1,0,-8.28966279425937,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2263,"200ME69578N103534","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",126,138,264,76,40075.0048828125,800.81787741684,1,0.002,0.006587647357049,"F351",1,1,0,-8.28966279425937,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"488",-35.9842415144132,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F274",1,1,0,-8.2871463443943,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F274",1,1,0,-8.2871463443943,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"489",-35.9842415135632,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F274",1,1,0,-8.28714634440991,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F274",1,1,0,-8.28714634440991,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"490",-35.9842266722974,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F273",1,1,0,-8.2870480703905,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F273",1,1,0,-8.2870480703905,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"491",-35.9842266714474,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F273",1,1,0,-8.28704807040611,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2268,"200ME69578N103536","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",207,228,435,132,40075.0153808594,800.817958352265,1,0.003,0.010854643369838,"F273",1,1,0,-8.28704807040611,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"492",-35.9841835068053,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F272",1,1,0,-8.28664223869512,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2273,"200ME69578N103538","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",328,378,706,203,40075.0360107422,800.818144427114,1,0.005,0.017616952354347,"F272",1,1,0,-8.28664223869512,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"493",-35.9841835059554,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F272",1,1,0,-8.28664223871071,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2273,"200ME69578N103538","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",328,378,706,203,40075.0360107422,800.818144427114,1,0.005,0.017616952354347,"F272",1,1,0,-8.28664223871071,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"494",-35.9841500889726,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F271",1,1,0,-8.28625573613222,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2273,"200ME69578N103538","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",328,378,706,203,40075.0360107422,800.818144427114,1,0.005,0.017616952354347,"F271",1,1,0,-8.28625573613222,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"495",-35.9841500881228,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F271",1,1,0,-8.28625573614785,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2273,"200ME69578N103538","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",328,378,706,203,40075.0360107422,800.818144427114,1,0.005,0.017616952354347,"F271",1,1,0,-8.28625573614785,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
"496",-35.9841054340167,NA,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"F270",1,1,0,-8.28579448437415,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357,2273,"200ME69578N103538","1KME6957N10353","5KME6955N10350","10KME6950N10350","50KME6950N10350","100KME6900N10350","500KME6800N10350","ID_68",328,378,706,203,40075.0360107422,800.818144427114,1,0.005,0.017616952354347,"F270",1,1,0,-8.28579448437415,"CARUARU",2604106,260410,26,"Pernambuco",2604106,2000,0.447,0.178,0.64,0.522,2010,0.31,0.105,0.467,0.357
