cod;id;Ocup_2000;Ocup_2010;Ocup_2018;xcoord;ycoord;NM_MU;CODMU;COD_1;COD_UF;UF;COD_2;ANO;IVS_2000;IVS_INF_00;IVS_CPH_00;IVS_REN_00;IVS_2010;IVS_INF_10;IVS_CPH_10;IVS_REN_10;fid;MASC;FEM;POP;DOM_OCU;area;perimeter;URB_RURAL;Dens_Dom;Dens_hab;MRT;VTN_MED;VTN_MIN;VTN_MAX;IDEX
717;F002;1;0;0;-35,9758722316;-8,2196841863;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;3030;4;4;8;2;40074,4497070313;800,81146751;1;0;0,0001996284;MRT IV;5105,25;1578,52;8631,99;38
718;F003;1;0;0;-35,9758880534;-8,2197278587;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;3030;4;4;8;2;40074,4497070313;800,81146751;1;0;0,0001996284;MRT IV;5105,25;1578,52;8631,99;38
719;F772;1;0;0;-35,9685610885;-8,2064401178;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;3414;12;12;24;6;40073,9932861328;800,806747689;1;0;0,0005988922;MRT IV;5105,25;1578,52;8631,99;38
720;F774;1;0;0;-35,9684680848;-8,2063097927;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;3414;12;12;24;6;40073,9932861328;800,806747689;1;0;0,0005988922;MRT IV;5105,25;1578,52;8631,99;38
721;F1326;1;0;0;-36,1149603728;-7,9672591164;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
722;F1327;1;0;0;-36,1149076704;-7,9672647219;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
723;F1328;1;0;0;-36,1149274739;-7,9672099435;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
724;F1330;1;0;0;-36,1151913676;-7,9670586454;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
725;F1331;1;0;0;-36,1152108945;-7,9670885585;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
726;F1823;1;0;0;-36,1230957699;-7,9671051612;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
727;F1334;1;0;0;-36,1153588271;-7,9670815892;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
728;F1333;1;0;0;-36,1153098173;-7,9671113203;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
729;F1337;1;0;0;-36,1158262255;-7,9670128811;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
730;F1339;1;0;0;-36,116003317;-7,9669719075;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
731;F1346;1;0;0;-36,1175442999;-7,9669370015;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
732;F1351;1;0;0;-36,1178019143;-7,9669681666;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
733;F1349;1;0;0;-36,117707502;-7,9669604896;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
734;F1348;1;0;0;-36,117660862;-7,966953034;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
735;F1347;1;0;0;-36,1175775128;-7,9669429403;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
736;F1345;1;0;0;-36,1175090032;-7,9669277421;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
737;F1352;1;0;0;-36,1181361251;-7,9669577141;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
738;F1868;1;0;0;-36,1209512669;-7,9675699933;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
739;F1336;1;0;0;-36,1155979478;-7,967079425;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
740;F1447;1;0;0;-36,1204846208;-7,9668672409;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4306;259;265;524;125;1002129,26000977;4004,5768568823;0;0;0,0005228866;MRT V;2395,28;1258,93;3531,64;135
741;F1687;1;0;0;-36,1186745678;-7,9312535189;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
742;F1688;1;0;0;-36,118649273;-7,9312142967;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
743;F1688;1;0;0;-36,1186253874;-7,9311776635;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
744;F1689;1;0;0;-36,1185847324;-7,931113779;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
745;F1690;1;0;0;-36,118534162;-7,931033225;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
746;F1690;1;0;0;-36,1184865258;-7,9309510064;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
747;F1691;1;0;0;-36,1184331925;-7,93086251;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
748;F1692;1;0;0;-36,1183847058;-7,9307872601;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
749;F1842;1;0;0;-36,1204583912;-7,932616872;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4309;37;40;77;24;1002134,31640625;4004,584675365;0;0;0,000076836;MRT V;2395,28;1258,93;3531,64;135
750;F1314;1;0;0;-36,10757517;-7,9741297161;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4336;31;29;60;24;1002110,92871094;4004,5407696153;0;0;5,9873611075E-005;MRT V;2395,28;1258,93;3531,64;135
751;F1324;1;0;0;-36,1140741902;-7,967415113;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4337;300;314;614;148;1002112,0657959;4004,5424719161;0;0;0,0006127059;MRT V;2395,28;1258,93;3531,64;135
752;F1776;1;0;0;-36,1163221424;-7,9122647944;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4343;13;14;27;7;1002119,5201416;4004,5539364289;0;0;2,6942893994E-005;MRT V;2395,28;1258,93;3531,64;135
753;F1701;1;0;0;-36,115938502;-7,9122409457;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4343;13;14;27;7;1002119,5201416;4004,5539364289;0;0;2,6942893994E-005;MRT V;2395,28;1258,93;3531,64;135
754;F1281;1;0;0;-36,1013914577;-7,9794916406;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4371;88;76;164;51;1002092,47290039;4004,5044309055;0;0;0,0001636576;MRT V;2395,28;1258,93;3531,64;135
755;F1282;1;0;0;-36,1016025457;-7,9792104981;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4371;88;76;164;51;1002092,47290039;4004,5044309055;0;0;0,0001636576;MRT V;2395,28;1258,93;3531,64;135
756;F1357;1;0;0;-36,1011822447;-7,9815306515;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4371;88;76;164;51;1002092,47290039;4004,5044309055;0;0;0,0001636576;MRT V;2395,28;1258,93;3531,64;135
757;F1358;1;0;0;-36,1011453528;-7,9816089732;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4371;88;76;164;51;1002092,47290039;4004,5044309055;0;0;0,0001636576;MRT V;2395,28;1258,93;3531,64;135
758;F1359;1;0;0;-36,1011095117;-7,9816942725;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4371;88;76;164;51;1002092,47290039;4004,5044309055;0;0;0,0001636576;MRT V;2395,28;1258,93;3531,64;135
759;F1284;1;0;0;-36,1028086906;-7,977137019;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
760;F1285;1;0;0;-36,1028334342;-7,9770968267;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
761;F1286;1;0;0;-36,1028675059;-7,9770415987;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
762;F1287;1;0;0;-36,102903253;-7,9769831888;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
763;F1288;1;0;0;-36,102928104;-7,976941118;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
764;F1289;1;0;0;-36,1029540249;-7,9768978171;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
765;F1290;1;0;0;-36,1029771994;-7,9768590728;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
766;F1291;1;0;0;-36,1029926489;-7,9768324031;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
767;F1292;1;0;0;-36,1030128224;-7,9767976987;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
768;F1293;1;0;0;-36,103037522;-7,9767547234;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
769;F1294;1;0;0;-36,1031319948;-7,9766289384;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
770;F1295;1;0;0;-36,1031562924;-7,9765553467;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
771;F1297;1;0;0;-36,1032818944;-7,9764026258;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
772;F1296;1;0;0;-36,1032443311;-7,9764558216;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
773;F1299;1;0;0;-36,103388447;-7,9762478206;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
774;F1301;1;0;0;-36,1035512003;-7,9761223385;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
775;F1302;1;0;0;-36,1036367791;-7,9760670804;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
776;F1306;1;0;0;-36,1039170708;-7,9758765732;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
777;F1305;1;0;0;-36,103846007;-7,9759266314;TAQUARITINGA DO NORTE;2615003;261500;26;Pernambuco;2615003;2000;0,539;0,406;0,656;0,555;0,385;0,255;0,495;0,406;4372;70;67;137;40;1002093,73522949;4004,5063843911;0;0;0,0001367138;MRT V;2395,28;1258,93;3531,64;135
778;F2141;1;0;0;-36,0428271476;-8,081283061;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4533;45;55;100;25;1001993,05883789;4004,3124067677;0;0;9,9801090554E-005;MRT IV;5105,25;1578,52;8631,99;38
779;F2004;1;0;0;-36,0447476779;-8,0771475805;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
780;F2005;1;0;0;-36,0447075241;-8,0766558376;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
781;F2032;1;0;0;-36,0440523567;-8,0733000003;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
782;F2033;1;0;0;-36,0440532475;-8,0732436932;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
783;F2084;1;0;0;-36,0452230983;-8,0753840636;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
784;F2090;1;0;0;-36,0452790695;-8,0757530985;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
785;F2091;1;0;0;-36,0452865784;-8,0757993355;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
786;F2099;1;0;0;-36,0454055498;-8,0764473136;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
787;F2105;1;0;0;-36,0451774212;-8,078455748;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
788;F2125;1;0;0;-36,0435347345;-8,0805110327;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
789;F2126;1;0;0;-36,0435034579;-8,080541307;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
790;F2127;1;0;0;-36,0434684715;-8,0805682869;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
791;F2128;1;0;0;-36,0434410806;-8,0806028834;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
792;F2129;1;0;0;-36,0434158887;-8,0806377658;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
793;F2131;1;0;0;-36,0433427521;-8,0807178362;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
794;F2132;1;0;0;-36,0433133553;-8,0807567438;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
795;F2133;1;0;0;-36,0433026606;-8,0807684704;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
796;F2138;1;0;0;-36,0431426239;-8,0809407203;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
797;F1985;1;0;0;-36,0425455622;-8,0805326985;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
798;F1986;1;0;0;-36,0425716732;-8,0805034944;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
799;F1987;1;0;0;-36,0426084491;-8,0804703454;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
800;F1988;1;0;0;-36,042636224;-8,0804367226;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
801;F1989;1;0;0;-36,0426684519;-8,0804022853;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
802;F1990;1;0;0;-36,0426961511;-8,0803694165;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
803;F1991;1;0;0;-36,04271837;-8,0803422049;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
804;F1994;1;0;0;-36,0427874063;-8,0802709313;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;4534;283;308;591;145;1001994,23852539;4004,3142054168;0;0;0,0005898238;MRT IV;5105,25;1578,52;8631,99;38
